love
120
####
411.1195,110.9041,119.3779
411.1049,110.8791,119.3304
411.0787,110.8828,119.3671
411.0738,110.8801,119.3975
411.0806,110.8749,119.4169
411.0954,110.9181,119.394
411.0882,110.8843,119.4121
411.0909,110.8661,119.4003
411.0945,110.8588,119.3871
411.1153,110.9176,119.3965
411.1014,110.8791,119.4118
411.1023,110.8607,119.3938
411.1059,110.856,119.3778
411.1353,110.9128,119.3943
411.1203,110.8774,119.4071
411.1194,110.8648,119.3854
411.1223,110.8651,119.3687
411.1525,110.9041,119.392
411.1365,110.8792,119.4042
411.1334,110.8697,119.3895
411.1354,110.8687,119.3741
####
411.1198,110.9036,119.3778
411.1047,110.8796,119.3298
411.0788,110.8834,119.3667
411.0732,110.8806,119.397
411.0788,110.8754,119.4167
411.0959,110.9177,119.3941
411.088,110.8843,119.4126
411.0903,110.8663,119.4003
411.0938,110.8597,119.3868
411.1158,110.9168,119.3966
411.1012,110.8784,119.4116
411.1021,110.8609,119.3927
411.1059,110.8574,119.3765
411.1357,110.9117,119.3943
411.1201,110.8764,119.4065
411.1191,110.8644,119.3844
411.1221,110.8653,119.3677
411.1528,110.9028,119.3918
411.1363,110.878,119.4036
411.1332,110.8689,119.3887
411.1353,110.8684,119.3732
####
411.12,110.9032,119.3776
411.1046,110.8803,119.3291
411.0788,110.8839,119.3662
411.0726,110.881,119.3963
411.0771,110.8757,119.4164
411.0963,110.9173,119.3941
411.0877,110.8843,119.4129
411.0896,110.8666,119.4002
411.0931,110.8607,119.3863
411.1162,110.9161,119.3966
411.1009,110.8778,119.4112
411.1019,110.8613,119.3915
411.106,110.8588,119.3751
411.1361,110.9107,119.3942
411.1199,110.8754,119.4058
411.1188,110.8641,119.3834
411.122,110.8655,119.3668
411.153,110.9016,119.3916
411.1361,110.8768,119.4029
411.1329,110.8681,119.3877
411.1352,110.8682,119.3723
####
411.1201,110.9032,119.3777
411.1048,110.8804,119.3292
411.079,110.8837,119.3663
411.0725,110.8808,119.3964
411.0766,110.8756,119.4165
411.0965,110.9174,119.3942
411.0877,110.8846,119.4134
411.0896,110.8668,119.4008
411.0931,110.861,119.3868
411.1164,110.9161,119.3967
411.101,110.8779,119.4114
411.1021,110.8615,119.3915
411.1063,110.8594,119.3751
411.1362,110.9108,119.3944
411.1201,110.8755,119.406
411.119,110.8642,119.3835
411.1222,110.8657,119.367
411.1531,110.9016,119.3917
411.1362,110.8768,119.4031
411.1331,110.8682,119.3878
411.1355,110.8685,119.3724
####
411.12,110.9039,119.3781
411.105,110.88,119.33
411.0789,110.8836,119.367
411.0729,110.8809,119.3971
411.0779,110.8757,119.4171
411.0962,110.918,119.3944
411.088,110.8851,119.4135
411.0901,110.8671,119.4012
411.0936,110.8609,119.3874
411.1161,110.9171,119.3969
411.1013,110.8788,119.4118
411.1024,110.8618,119.3925
411.1065,110.859,119.3762
411.136,110.9119,119.3946
411.1203,110.8766,119.4068
411.1193,110.8649,119.3846
411.1224,110.866,119.368
411.153,110.9029,119.3922
411.1364,110.8782,119.4039
411.1334,110.8692,119.3889
411.1357,110.8691,119.3734
####
411.1198,110.9047,119.3784
411.1051,110.8799,119.3308
411.0788,110.8838,119.3675
411.0732,110.8813,119.3977
411.0792,110.8763,119.4174
411.0958,110.9187,119.3945
411.0883,110.8857,119.4136
411.0905,110.8677,119.4013
411.094,110.8614,119.3876
411.1157,110.9181,119.397
411.1016,110.8797,119.4123
411.1025,110.8626,119.393
411.1063,110.8597,119.3767
411.1357,110.9132,119.3949
411.1204,110.8779,119.4076
411.1196,110.8658,119.3856
411.1227,110.8666,119.3689
411.1528,110.9044,119.3925
411.1366,110.8796,119.4046
411.1337,110.8704,119.3897
411.136,110.87,119.3743
####
411.1196,110.9055,119.3787
411.1051,110.8802,119.3313
411.0785,110.8845,119.3676
411.0729,110.8825,119.3979
411.0791,110.8777,119.4175
411.0956,110.9195,119.3947
411.0884,110.8864,119.4139
411.0908,110.8686,119.4013
411.0942,110.8627,119.3875
411.1154,110.919,119.3971
411.1017,110.8806,119.4127
411.1027,110.8637,119.3933
411.1063,110.8609,119.377
411.1354,110.9143,119.395
411.1206,110.879,119.408
411.1197,110.8668,119.3861
411.1226,110.8676,119.3695
411.1527,110.9057,119.3927
411.1367,110.8808,119.4051
