rock_out
120
####
411.1558,110.8857,119.4405
411.1404,110.8639,119.3917
411.1296,110.8588,119.4353
411.1427,110.8493,119.4616
411.1625,110.8422,119.4636
411.1319,110.8976,119.4583
411.125,110.8649,119.4783
411.1284,110.8487,119.464
411.1323,110.8455,119.4494
411.1518,110.8976,119.4601
411.1401,110.8612,119.4812
411.1378,110.8433,119.4628
411.1391,110.8405,119.4461
411.1718,110.8936,119.457
411.1604,110.8612,119.4783
411.154,110.8445,119.4607
411.1528,110.8421,119.444
411.1892,110.8857,119.4535
411.1796,110.8615,119.4722
411.1691,110.8514,119.4621
411.163,110.85,119.4478
####
411.1559,110.8852,119.4407
411.1404,110.864,119.3917
411.1301,110.8582,119.4353
411.1433,110.8484,119.4614
411.1632,110.8415,119.4632
411.132,110.8968,119.4587
411.1253,110.864,119.4787
411.1287,110.8479,119.4642
411.1327,110.8451,119.4496
411.1519,110.8968,119.4604
411.1405,110.8603,119.4814
411.1383,110.8426,119.4628
411.1396,110.8402,119.4461
411.1719,110.893,119.4572
411.1609,110.8604,119.4784
411.1546,110.8441,119.4604
411.1535,110.8422,119.4436
411.1893,110.8853,119.4536
411.1801,110.8609,119.4721
411.1697,110.851,119.4619
411.1636,110.85,119.4475
####
411.1559,110.8852,119.4408
411.1405,110.8644,119.3916
411.1305,110.8581,119.4352
411.1439,110.8482,119.4612
411.1639,110.8413,119.4629
411.132,110.8963,119.4591
411.1255,110.8636,119.4792
411.129,110.8476,119.4647
411.133,110.8451,119.45
411.1519,110.8965,119.4607
411.141,110.8601,119.482
411.1388,110.8424,119.4635
411.14,110.8401,119.4466
411.172,110.893,119.4573
411.1615,110.8605,119.479
411.1553,110.844,119.4612
411.1541,110.8422,119.4445
411.1895,110.8855,119.4535
411.1811,110.8611,119.4725
411.1706,110.8509,119.4625
411.1643,110.8499,119.4483
####
411.1558,110.8855,119.441
411.1405,110.8647,119.3917
411.1309,110.858,119.4354
411.1444,110.8481,119.4613
411.1644,110.8413,119.4632
411.1318,110.8965,119.4592
411.1252,110.864,119.4796
411.129,110.8481,119.4651
411.1332,110.8457,119.4504
411.1517,110.8968,119.4609
411.1409,110.8606,119.4826
411.1389,110.8428,119.4641
411.1402,110.8406,119.4473
411.1718,110.8934,119.4575
411.1617,110.8613,119.48
411.1554,110.8444,119.4626
411.1541,110.8423,119.4459
411.1893,110.8859,119.4537
411.1818,110.862,119.4735
411.1713,110.8513,119.4641
411.1647,110.8497,119.4502
####
411.1556,110.8857,119.4411
411.1404,110.8647,119.3919
411.1311,110.8578,119.4355
411.1446,110.8479,119.4615
411.1645,110.8412,119.4638
411.1315,110.8966,119.4593
411.1249,110.8642,119.4798
411.1289,110.8483,119.4652
411.1332,110.8461,119.4506
411.1515,110.8969,119.461
411.1406,110.8608,119.4829
411.1388,110.843,119.4644
411.1402,110.841,119.4476
411.1716,110.8936,119.4577
411.1616,110.8618,119.4806
411.1553,110.8447,119.4635
411.154,110.8425,119.4468
411.1891,110.8861,119.4539
411.1823,110.8631,119.4745
411.1719,110.852,119.4662
411.1653,110.8496,119.4529
####
411.1554,110.8857,119.4412
411.1403,110.8647,119.392
411.1312,110.8578,119.4357
411.1446,110.8479,119.4616
411.1644,110.8412,119.4644
411.1313,110.8967,119.4594
411.1247,110.8643,119.4799
411.1287,110.8485,119.4653
411.1331,110.8463,119.4506
411.1513,110.897,119.4611
411.1404,110.861,119.483
411.1386,110.8432,119.4645
411.1402,110.8411,119.4477
411.1714,110.8937,119.4578
411.1614,110.862,119.4808
411.1552,110.8448,119.4636
411.1539,110.8426,119.4469
411.1889,110.8863,119.454
411.1826,110.8641,119.4753
411.1728,110.8531,119.4683
411.1662,110.8501,119.4562
####
411.1552,110.8858,119.4413
411.1402,110.8647,119.3921
411.1312,110.8578,119.4358
411.1446,110.8479,119.4618
411.1643,110.8411,119.4649
411.1311,110.8968,119.4594
411.1245,110.8644,119.48
411.1286,110.8486,119.4654
411.1329,110.8465,119.4507
411.1511,110.8971,119.4612
411.1401,110.8611,119.4831
411.1385,110.8433,119.4646
411.1401,110.8413,119.4478
411.1712,110.8938,119.4579
411.1612,110.8621,119.481
411.155,110.845,119.4638
411.1538,110.8427,119.4471
411.1887,110.8864,119.4542
411.183,110.8651,119.4761
411.1736,110.8541,119.4703
411.1671,110.8506,119.4594
####
411.1551,110.8859,119.4415
411.1401,110.8647,119.3922
411.1313,110.8577,119.436
411.1447,110.8478,119.462
411.1642,110.8411,119.4654
411.1309,110.8968,119.4595
411.1243,110.8645,119.4801
411.1284,110.8488,119.4654
411.1328,110.8467,119.4507
411.1509,110.8972,119.4613
411.1399,110.8612,119.4833
411.1383,110.8435,119.4647
411.14,110.8415,119.4479
411.171,110.8939,119.458
411.161,110.8623,119.4812
411.1549,110.8451,119.464
411.1537,110.8429,119.4473
411.1885,110.8865,119.4543
411.1835,110.8661,119.4768
411.1745,110.8552,119.4724
411.168,110.851,119.4627
####
411.1549,110.886,119.4416
411.14,110.8648,119.3924
411.1313,110.8577,119.4361
411.1447,110.8478,119.4622
411.1641,110.8411,119.466
411.1307,110.8969,119.4596
411.1241,110.8646,119.4802
411.1282,110.8489,119.4655
411.1326,110.8469,119.4509
411.1507,110.8973,119.4614
411.1396,110.8613,119.4834
411.1382,110.8436,119.4647
411.14,110.8417,119.4479
411.1708,110.894,119.4582
411.1608,110.8624,119.4813
411.1547,110.8452,119.4641
411.1535,110.843,119.4474
411.1883,110.8866,119.4545
411.1838,110.8671,119.4775
411.1753,110.8563,119.4744
411.169,110.8517,119.466
####
411.1547,110.8861,119.4417
411.1398,110.8648,119.3925
411.1314,110.8577,119.4363
411.1447,110.8479,119.4624
411.1639,110.8411,119.4666
411.1305,110.897,119.4597
411.1238,110.8647,119.4804
411.128,110.8491,119.4657
411.1324,110.8471,119.451
411.1504,110.8974,119.4615
411.1393,110.8614,119.4835
411.138,110.8438,119.4648
411.1399,110.8419,119.448
411.1705,110.8941,119.4584
411.1605,110.8624,119.4814
411.1544,110.8453,119.4642
411.1533,110.8432,119.4474
411.1881,110.8867,119.4547
411.1842,110.8681,119.4782
411.1762,110.8574,119.4763
411.1701,110.8525,119.4692
####
411.1545,110.8862,119.4419
411.1397,110.8648,119.3927
411.1314,110.8577,119.4365
411.1447,110.8479,119.4626
411.1638,110.841,119.4672
411.1302,110.8971,119.4598
411.1235,110.8648,119.4805
411.1278,110.8493,119.4658
411.1323,110.8473,119.4511
411.1502,110.8975,119.4617
411.1391,110.8615,119.4836
411.1378,110.8439,119.4649
411.1398,110.842,119.4481
411.1703,110.8942,119.4585
411.1602,110.8625,119.4815
